,time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
1482,847896.0,180.0,98.0,809.0,267.0,98.0,821.0,273.0,12.0
3140,1220650.0,180.0,98.0,601.0,311.0,98.0,633.0,326.0,27.0
3141,1220802.0,180.0,98.0,596.0,309.0,98.0,634.0,326.0,27.0
3137,1218192.0,180.0,98.0,792.0,268.0,98.0,832.0,268.0,27.0
1483,848048.0,180.0,98.0,634.0,300.0,98.0,651.0,325.0,12.0
1484,848201.0,180.0,98.0,602.0,309.0,98.0,624.0,332.0,12.0
1485,848353.0,180.0,98.0,600.0,309.0,98.0,626.0,335.0,12.0
4479,1540778.0,180.0,98.0,605.0,303.0,98.0,630.0,329.0,41.0
3142,1220955.0,180.0,98.0,600.0,311.0,98.0,633.0,325.0,27.0
3143,1221107.0,180.0,98.0,596.0,311.0,98.0,638.0,325.0,27.0
3138,1220345.0,180.0,98.0,790.0,267.0,98.0,771.0,285.0,27.0
4476,1540321.0,180.0,98.0,605.0,305.0,98.0,630.0,329.0,41.0
3139,1220497.0,180.0,98.0,654.0,287.0,98.0,633.0,330.0,27.0
3050,1198929.0,180.0,98.0,603.0,305.0,98.0,627.0,326.0,26.0
3049,1198777.0,180.0,98.0,603.0,305.0,98.0,626.0,326.0,26.0
4478,1540626.0,180.0,98.0,605.0,303.0,98.0,630.0,329.0,41.0
4477,1540473.0,180.0,98.0,605.0,305.0,98.0,630.0,329.0,41.0
3145,1221412.0,180.0,98.0,596.0,311.0,98.0,633.0,322.0,27.0
3144,1221259.0,180.0,98.0,596.0,311.0,98.0,632.0,324.0,27.0
1049,749882.0,180.0,99.0,607.0,312.0,99.0,622.0,336.0,8.0
2563,1084690.0,180.0,99.0,769.0,271.0,99.0,804.0,274.0,21.0
1045,749272.0,180.0,99.0,792.0,273.0,99.0,836.0,277.0,8.0
1047,749577.0,180.0,99.0,612.0,308.0,99.0,644.0,331.0,8.0
4004,1428365.0,180.0,99.0,595.0,309.0,99.0,615.0,336.0,36.0
4005,1428518.0,180.0,99.0,595.0,309.0,99.0,615.0,336.0,36.0
4006,1428670.0,180.0,99.0,596.0,309.0,99.0,615.0,336.0,36.0
4007,1428823.0,180.0,99.0,595.0,308.0,99.0,615.0,336.0,36.0
1048,749729.0,180.0,99.0,603.0,314.0,99.0,618.0,337.0,8.0
1046,749424.0,180.0,99.0,802.0,274.0,99.0,801.0,286.0,8.0
4008,1428975.0,180.0,99.0,595.0,308.0,99.0,615.0,336.0,36.0
5252,1718619.0,180.0,99.0,584.0,309.0,99.0,613.0,330.0,49.0
2564,1084842.0,180.0,99.0,597.0,310.0,99.0,633.0,327.0,21.0
5251,1718467.0,180.0,99.0,585.0,309.0,99.0,613.0,331.0,49.0
5250,1718314.0,180.0,99.0,584.0,309.0,99.0,613.0,329.0,49.0
5249,1718162.0,180.0,99.0,584.0,311.0,99.0,613.0,329.0,49.0
5248,1718009.0,180.0,99.0,584.0,309.0,99.0,613.0,329.0,49.0
3992,1424536.0,180.0,99.0,792.0,269.0,99.0,836.0,271.0,36.0
3993,1426688.0,180.0,99.0,794.0,269.0,99.0,814.0,278.0,36.0
3994,1426841.0,180.0,99.0,607.0,305.0,99.0,642.0,327.0,36.0
3995,1426993.0,180.0,99.0,596.0,309.0,99.0,618.0,338.0,36.0
3996,1427146.0,180.0,99.0,602.0,309.0,99.0,614.0,337.0,36.0
3997,1427298.0,180.0,99.0,597.0,309.0,99.0,614.0,336.0,36.0
3998,1427451.0,180.0,99.0,596.0,309.0,99.0,618.0,337.0,36.0
3999,1427603.0,180.0,99.0,595.0,309.0,99.0,615.0,336.0,36.0
4000,1427756.0,180.0,99.0,596.0,309.0,99.0,615.0,336.0,36.0
4001,1427908.0,180.0,99.0,595.0,309.0,99.0,615.0,336.0,36.0
1052,750339.0,180.0,99.0,600.0,312.0,99.0,619.0,336.0,8.0
1053,750491.0,180.0,99.0,600.0,312.0,99.0,619.0,336.0,8.0
4002,1428060.0,180.0,99.0,595.0,309.0,99.0,615.0,336.0,36.0
4003,1428213.0,180.0,99.0,595.0,309.0,99.0,615.0,336.0,36.0
4009,1429128.0,180.0,99.0,595.0,308.0,99.0,615.0,336.0,36.0
1054,750644.0,180.0,99.0,599.0,312.0,99.0,619.0,336.0,8.0
4011,1429432.0,180.0,99.0,595.0,308.0,99.0,615.0,336.0,36.0
5235,1716028.0,180.0,99.0,630.0,292.0,99.0,613.0,328.0,49.0
2579,1087129.0,180.0,99.0,593.0,310.0,99.0,613.0,332.0,21.0
2578,1086976.0,180.0,99.0,594.0,310.0,99.0,613.0,332.0,21.0
2577,1086824.0,180.0,99.0,593.0,310.0,99.0,613.0,333.0,21.0
2567,1085299.0,180.0,99.0,600.0,309.0,99.0,613.0,335.0,21.0
2568,1085452.0,180.0,99.0,594.0,310.0,99.0,613.0,333.0,21.0
5234,1715875.0,180.0,99.0,792.0,265.0,99.0,765.0,280.0,49.0
2569,1085604.0,180.0,99.0,594.0,311.0,99.0,613.0,335.0,21.0
2571,1085909.0,180.0,99.0,594.0,310.0,99.0,613.0,332.0,21.0
2572,1086061.0,180.0,99.0,594.0,309.0,99.0,613.0,332.0,21.0
2573,1086214.0,180.0,99.0,594.0,311.0,99.0,613.0,334.0,21.0
2576,1086671.0,180.0,99.0,594.0,309.0,99.0,613.0,332.0,21.0
2575,1086519.0,180.0,99.0,594.0,309.0,99.0,613.0,333.0,21.0
2574,1086366.0,180.0,99.0,594.0,309.0,99.0,613.0,335.0,21.0
2570,1085757.0,180.0,99.0,594.0,311.0,99.0,613.0,332.0,21.0
5233,1713723.0,180.0,99.0,793.0,269.0,99.0,841.0,264.0,49.0
2580,1087281.0,180.0,99.0,594.0,309.0,99.0,613.0,332.0,21.0
5246,1717704.0,180.0,99.0,584.0,311.0,99.0,613.0,331.0,49.0
5247,1717857.0,180.0,99.0,584.0,309.0,99.0,613.0,331.0,49.0
2565,1084994.0,180.0,99.0,598.0,311.0,99.0,613.0,335.0,21.0
2562,1082537.0,180.0,99.0,794.0,270.0,99.0,845.0,268.0,21.0
2566,1085147.0,180.0,99.0,593.0,310.0,99.0,618.0,335.0,21.0
5236,1716180.0,180.0,99.0,586.0,311.0,99.0,613.0,331.0,49.0
5237,1716332.0,180.0,99.0,585.0,310.0,99.0,616.0,331.0,49.0
5238,1716485.0,180.0,99.0,590.0,309.0,99.0,612.0,329.0,49.0
5239,1716637.0,180.0,99.0,585.0,309.0,99.0,613.0,329.0,49.0
5240,1716790.0,180.0,99.0,585.0,309.0,99.0,613.0,329.0,49.0
2581,1087433.0,180.0,99.0,594.0,311.0,99.0,613.0,333.0,21.0
5241,1716942.0,180.0,99.0,584.0,310.0,99.0,613.0,330.0,49.0
5242,1717095.0,180.0,99.0,584.0,311.0,99.0,613.0,330.0,49.0
5243,1717247.0,180.0,99.0,585.0,309.0,99.0,613.0,329.0,49.0
5244,1717399.0,180.0,99.0,585.0,309.0,99.0,613.0,331.0,49.0
5245,1717552.0,180.0,99.0,584.0,311.0,99.0,613.0,331.0,49.0
4010,1429280.0,180.0,99.0,595.0,307.0,99.0,615.0,336.0,36.0
1055,750796.0,180.0,99.0,599.0,312.0,99.0,620.0,336.0,8.0
1051,750187.0,180.0,99.0,604.0,311.0,99.0,618.0,336.0,8.0
1057,751101.0,180.0,99.0,600.0,312.0,99.0,619.0,335.0,8.0
5203,1707149.0,180.0,99.0,590.0,312.0,99.0,616.0,330.0,48.0
5204,1707302.0,180.0,99.0,586.0,312.0,99.0,617.0,330.0,48.0
5205,1707454.0,180.0,99.0,586.0,312.0,99.0,616.0,331.0,48.0
5206,1707607.0,180.0,99.0,584.0,312.0,99.0,617.0,331.0,48.0
5207,1707759.0,180.0,99.0,585.0,312.0,99.0,616.0,329.0,48.0
5208,1707912.0,180.0,99.0,585.0,312.0,99.0,615.0,329.0,48.0
5209,1708064.0,180.0,99.0,585.0,312.0,99.0,616.0,329.0,48.0
3865,1395174.0,180.0,99.0,617.0,304.0,99.0,682.0,314.0,35.0
5202,1706997.0,180.0,99.0,584.0,312.0,99.0,627.0,329.0,48.0
3864,1395022.0,180.0,99.0,791.0,270.0,99.0,839.0,273.0,35.0
2481,1068189.0,180.0,99.0,792.0,270.0,99.0,836.0,269.0,20.0
2482,1068342.0,180.0,99.0,781.0,267.0,99.0,728.0,302.0,20.0
2483,1068494.0,180.0,99.0,594.0,306.0,99.0,614.0,335.0,20.0
2484,1068647.0,180.0,99.0,590.0,312.0,99.0,619.0,332.0,20.0
2485,1068799.0,180.0,99.0,589.0,313.0,99.0,614.0,335.0,20.0
2486,1068951.0,180.0,99.0,591.0,312.0,99.0,615.0,335.0,20.0
2487,1069104.0,180.0,99.0,589.0,312.0,99.0,614.0,332.0,20.0
2488,1069256.0,180.0,99.0,588.0,312.0,99.0,614.0,331.0,20.0
2500,1071086.0,180.0,99.0,588.0,312.0,99.0,614.0,332.0,20.0
2489,1069409.0,180.0,99.0,588.0,313.0,99.0,614.0,335.0,20.0
5201,1706844.0,180.0,99.0,682.0,283.0,99.0,653.0,321.0,48.0
1050,750034.0,180.0,99.0,600.0,312.0,99.0,618.0,336.0,8.0
3882,1397766.0,180.0,99.0,591.0,309.0,99.0,613.0,336.0,35.0
3881,1397613.0,180.0,99.0,591.0,310.0,99.0,613.0,336.0,35.0
3880,1397461.0,180.0,99.0,591.0,311.0,99.0,613.0,336.0,35.0
3879,1397308.0,180.0,99.0,591.0,309.0,99.0,613.0,336.0,35.0
3878,1397156.0,180.0,99.0,591.0,309.0,99.0,613.0,337.0,35.0
3877,1397003.0,180.0,99.0,591.0,310.0,99.0,613.0,337.0,35.0
3876,1396851.0,180.0,99.0,591.0,309.0,99.0,613.0,337.0,35.0
3875,1396699.0,180.0,99.0,591.0,309.0,99.0,613.0,336.0,35.0
5200,1706692.0,180.0,99.0,789.0,267.0,99.0,826.0,271.0,48.0
3874,1396546.0,180.0,99.0,591.0,309.0,99.0,613.0,336.0,35.0
3872,1396241.0,180.0,99.0,591.0,309.0,99.0,614.0,338.0,35.0
1056,750949.0,180.0,99.0,600.0,312.0,99.0,620.0,336.0,8.0
3871,1396089.0,180.0,99.0,591.0,309.0,99.0,613.0,336.0,35.0
3870,1395936.0,180.0,99.0,591.0,309.0,99.0,613.0,338.0,35.0
3869,1395784.0,180.0,99.0,591.0,309.0,99.0,615.0,338.0,35.0
3868,1395631.0,180.0,99.0,598.0,311.0,99.0,613.0,339.0,35.0
3867,1395479.0,180.0,99.0,592.0,312.0,99.0,613.0,339.0,35.0
3866,1395327.0,180.0,99.0,594.0,312.0,99.0,616.0,339.0,35.0
3873,1396394.0,180.0,99.0,591.0,311.0,99.0,613.0,338.0,35.0
2490,1069561.0,180.0,99.0,588.0,312.0,99.0,614.0,334.0,20.0
2499,1070933.0,180.0,99.0,588.0,312.0,99.0,614.0,332.0,20.0
2492,1069866.0,180.0,99.0,589.0,312.0,99.0,614.0,332.0,20.0
2491,1069714.0,180.0,99.0,588.0,312.0,99.0,614.0,334.0,20.0
2497,1070628.0,180.0,99.0,588.0,314.0,99.0,614.0,332.0,20.0
5218,1709436.0,180.0,99.0,585.0,312.0,99.0,616.0,329.0,48.0
5217,1709284.0,180.0,99.0,584.0,312.0,99.0,617.0,330.0,48.0
5216,1709131.0,180.0,99.0,585.0,312.0,99.0,616.0,329.0,48.0
5215,1708979.0,180.0,99.0,584.0,312.0,99.0,616.0,329.0,48.0
5213,1708674.0,180.0,99.0,585.0,312.0,99.0,616.0,329.0,48.0
5212,1708521.0,180.0,99.0,585.0,312.0,99.0,616.0,329.0,48.0
2498,1070781.0,180.0,99.0,588.0,312.0,99.0,614.0,333.0,20.0
1064,752168.0,180.0,99.0,599.0,311.0,99.0,619.0,335.0,8.0
1063,752016.0,180.0,99.0,600.0,310.0,99.0,619.0,335.0,8.0
5214,1708826.0,180.0,99.0,584.0,312.0,99.0,616.0,329.0,48.0
1061,751711.0,180.0,99.0,600.0,311.0,99.0,619.0,335.0,8.0
1060,751558.0,180.0,99.0,600.0,312.0,99.0,619.0,335.0,8.0
5211,1708369.0,180.0,99.0,585.0,312.0,99.0,616.0,329.0,48.0
5210,1708216.0,180.0,99.0,585.0,312.0,99.0,616.0,329.0,48.0
1059,751406.0,180.0,99.0,599.0,312.0,99.0,619.0,335.0,8.0
1058,751254.0,180.0,99.0,599.0,312.0,99.0,619.0,335.0,8.0
2496,1070476.0,180.0,99.0,588.0,312.0,99.0,614.0,332.0,20.0
2495,1070323.0,180.0,99.0,588.0,312.0,99.0,614.0,332.0,20.0
2494,1070171.0,180.0,99.0,588.0,312.0,99.0,614.0,332.0,20.0
1062,751863.0,180.0,99.0,599.0,311.0,99.0,619.0,335.0,8.0
2493,1070019.0,180.0,99.0,588.0,312.0,99.0,614.0,332.0,20.0
4646,1578237.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
4647,1578390.0,180.0,100.0,580.0,311.0,100.0,613.0,332.0,43.0
4648,1578542.0,180.0,100.0,580.0,311.0,100.0,613.0,332.0,43.0
3532,1316409.0,180.0,100.0,581.0,312.0,100.0,609.0,332.0,31.0
3531,1316257.0,180.0,100.0,582.0,312.0,100.0,610.0,332.0,31.0
3524,1315190.0,180.0,100.0,613.0,295.0,100.0,614.0,335.0,31.0
3529,1315952.0,180.0,100.0,581.0,312.0,100.0,609.0,332.0,31.0
3522,1314885.0,180.0,100.0,792.0,269.0,100.0,836.0,268.0,31.0
3523,1315037.0,180.0,100.0,792.0,267.0,100.0,736.0,292.0,31.0
3525,1315342.0,180.0,100.0,586.0,312.0,100.0,609.0,332.0,31.0
4645,1578085.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
3526,1315495.0,180.0,100.0,581.0,312.0,100.0,611.0,335.0,31.0
3530,1316105.0,180.0,100.0,581.0,312.0,100.0,610.0,332.0,31.0
4644,1577932.0,180.0,100.0,580.0,312.0,100.0,612.0,332.0,43.0
4637,1576865.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
4642,1577627.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
3541,1317781.0,180.0,100.0,581.0,311.0,100.0,609.0,332.0,31.0
3540,1317629.0,180.0,100.0,581.0,311.0,100.0,609.0,332.0,31.0
3464,1298042.0,180.0,100.0,581.0,309.0,100.0,607.0,329.0,30.0
3539,1317477.0,180.0,100.0,581.0,310.0,100.0,609.0,334.0,31.0
3538,1317324.0,180.0,100.0,581.0,311.0,100.0,609.0,332.0,31.0
3537,1317172.0,180.0,100.0,581.0,311.0,100.0,610.0,332.0,31.0
4630,1575798.0,180.0,100.0,794.0,268.0,100.0,805.0,274.0,43.0
3536,1317019.0,180.0,100.0,581.0,310.0,100.0,609.0,332.0,31.0
3535,1316867.0,180.0,100.0,581.0,311.0,100.0,609.0,332.0,31.0
3534,1316714.0,180.0,100.0,581.0,311.0,100.0,609.0,332.0,31.0
3533,1316562.0,180.0,100.0,581.0,310.0,100.0,609.0,332.0,31.0
4631,1575950.0,180.0,100.0,661.0,287.0,100.0,638.0,326.0,43.0
4632,1576103.0,180.0,100.0,582.0,312.0,100.0,614.0,332.0,43.0
4633,1576255.0,180.0,100.0,582.0,312.0,100.0,616.0,332.0,43.0
4634,1576408.0,180.0,100.0,581.0,312.0,100.0,613.0,332.0,43.0
4635,1576560.0,180.0,100.0,580.0,312.0,100.0,613.0,333.0,43.0
4636,1576713.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
4638,1577018.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
4639,1577170.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
4640,1577322.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
4641,1577475.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
4643,1577780.0,180.0,100.0,580.0,312.0,100.0,613.0,332.0,43.0
3463,1297890.0,180.0,100.0,581.0,309.0,100.0,607.0,331.0,30.0
1865,938283.0,180.0,100.0,592.0,309.0,100.0,608.0,336.0,16.0
1877,940112.0,180.0,100.0,592.0,311.0,100.0,609.0,334.0,16.0
1829,928795.0,180.0,100.0,585.0,311.0,100.0,606.0,333.0,15.0
4778,1610361.0,180.0,100.0,578.0,312.0,100.0,606.0,336.0,44.0
4777,1610208.0,180.0,100.0,578.0,311.0,100.0,607.0,336.0,44.0
4776,1610056.0,180.0,100.0,578.0,310.0,100.0,606.0,335.0,44.0
4775,1609904.0,180.0,100.0,578.0,311.0,100.0,607.0,335.0,44.0
4774,1609751.0,180.0,100.0,578.0,311.0,100.0,606.0,334.0,44.0
4773,1609599.0,180.0,100.0,579.0,311.0,100.0,606.0,335.0,44.0
1828,928643.0,180.0,100.0,585.0,311.0,100.0,606.0,336.0,15.0
4772,1609446.0,180.0,100.0,578.0,311.0,100.0,607.0,335.0,44.0
4770,1609141.0,180.0,100.0,578.0,311.0,100.0,606.0,335.0,44.0
4769,1608989.0,180.0,100.0,578.0,311.0,100.0,607.0,336.0,44.0
4768,1608837.0,180.0,100.0,578.0,311.0,100.0,607.0,336.0,44.0
4767,1608684.0,180.0,100.0,579.0,311.0,100.0,606.0,336.0,44.0
4766,1608532.0,180.0,100.0,578.0,311.0,100.0,607.0,336.0,44.0
4765,1608379.0,180.0,100.0,578.0,311.0,100.0,609.0,336.0,44.0
4764,1608227.0,180.0,100.0,577.0,311.0,100.0,611.0,335.0,44.0
4771,1609294.0,180.0,100.0,578.0,311.0,100.0,607.0,335.0,44.0
4763,1608074.0,180.0,100.0,583.0,311.0,100.0,606.0,335.0,44.0
1827,928490.0,180.0,100.0,584.0,311.0,100.0,607.0,336.0,15.0
1810,925899.0,180.0,100.0,794.0,268.0,100.0,837.0,269.0,15.0
1820,927423.0,180.0,100.0,585.0,312.0,100.0,607.0,336.0,15.0
1819,927271.0,180.0,100.0,585.0,312.0,100.0,606.0,336.0,15.0
1821,927576.0,180.0,100.0,584.0,312.0,100.0,606.0,336.0,15.0
1822,927728.0,180.0,100.0,585.0,312.0,100.0,606.0,336.0,15.0
1823,927880.0,180.0,100.0,584.0,312.0,100.0,607.0,336.0,15.0
1824,928033.0,180.0,100.0,585.0,312.0,100.0,607.0,336.0,15.0
1825,928185.0,180.0,100.0,585.0,311.0,100.0,607.0,336.0,15.0
3528,1315800.0,180.0,100.0,581.0,312.0,100.0,610.0,332.0,31.0
1826,928338.0,180.0,100.0,584.0,311.0,100.0,607.0,336.0,15.0
1817,926966.0,180.0,100.0,586.0,312.0,100.0,606.0,336.0,15.0
1816,926813.0,180.0,100.0,584.0,312.0,100.0,606.0,336.0,15.0
1815,926661.0,180.0,100.0,589.0,312.0,100.0,607.0,336.0,15.0
1814,926508.0,180.0,100.0,586.0,312.0,100.0,607.0,336.0,15.0
1813,926356.0,180.0,100.0,584.0,312.0,100.0,610.0,336.0,15.0
1812,926204.0,180.0,100.0,591.0,312.0,100.0,607.0,335.0,15.0
1811,926051.0,180.0,100.0,754.0,271.0,100.0,733.0,301.0,15.0
1818,927118.0,180.0,100.0,585.0,311.0,100.0,607.0,336.0,15.0
1878,940265.0,180.0,100.0,592.0,309.0,100.0,609.0,335.0,16.0
4762,1607922.0,180.0,100.0,612.0,311.0,100.0,608.0,336.0,44.0
4760,1607617.0,180.0,100.0,769.0,269.0,100.0,768.0,283.0,44.0
1860,937521.0,180.0,100.0,752.0,276.0,100.0,793.0,277.0,16.0
1861,937673.0,180.0,100.0,596.0,311.0,100.0,618.0,330.0,16.0
1862,937826.0,180.0,100.0,593.0,311.0,100.0,612.0,338.0,16.0
1863,937978.0,180.0,100.0,593.0,309.0,100.0,608.0,336.0,16.0
1864,938130.0,180.0,100.0,597.0,311.0,100.0,611.0,336.0,16.0
1866,938435.0,180.0,100.0,592.0,309.0,100.0,609.0,336.0,16.0
1867,938588.0,180.0,100.0,591.0,311.0,100.0,609.0,336.0,16.0
1859,937368.0,180.0,100.0,794.0,270.0,100.0,837.0,269.0,16.0
1868,938740.0,180.0,100.0,592.0,309.0,100.0,609.0,336.0,16.0
1870,939045.0,180.0,100.0,592.0,310.0,100.0,609.0,335.0,16.0
1871,939198.0,180.0,100.0,592.0,309.0,100.0,609.0,332.0,16.0
1872,939350.0,180.0,100.0,592.0,311.0,100.0,609.0,332.0,16.0
1873,939502.0,180.0,100.0,592.0,311.0,100.0,609.0,332.0,16.0
1874,939655.0,180.0,100.0,592.0,311.0,100.0,609.0,335.0,16.0
1875,939807.0,180.0,100.0,592.0,309.0,100.0,609.0,335.0,16.0
1876,939960.0,180.0,100.0,592.0,309.0,100.0,609.0,335.0,16.0
1869,938893.0,180.0,100.0,591.0,310.0,100.0,609.0,336.0,16.0
4761,1607769.0,180.0,100.0,583.0,309.0,100.0,614.0,332.0,44.0
3462,1297737.0,180.0,100.0,581.0,310.0,100.0,607.0,331.0,30.0
3460,1297433.0,180.0,100.0,581.0,309.0,100.0,607.0,331.0,30.0
4759,1607464.0,180.0,100.0,792.0,267.0,100.0,832.0,270.0,44.0
3445,1295146.0,180.0,100.0,792.0,268.0,100.0,836.0,266.0,30.0
3446,1295298.0,180.0,100.0,808.0,267.0,100.0,767.0,283.0,30.0
3447,1295451.0,180.0,100.0,607.0,295.0,100.0,610.0,329.0,30.0
3448,1295603.0,180.0,100.0,583.0,311.0,100.0,607.0,329.0,30.0
3449,1295756.0,180.0,100.0,583.0,311.0,100.0,608.0,331.0,30.0
3450,1295908.0,180.0,100.0,585.0,311.0,100.0,610.0,332.0,30.0
3461,1297585.0,180.0,100.0,581.0,309.0,100.0,607.0,331.0,30.0
3451,1296061.0,180.0,100.0,582.0,311.0,100.0,608.0,332.0,30.0
3453,1296365.0,180.0,100.0,582.0,311.0,100.0,608.0,332.0,30.0
3454,1296518.0,180.0,100.0,582.0,311.0,100.0,607.0,332.0,30.0
3455,1296670.0,180.0,100.0,581.0,311.0,100.0,608.0,332.0,30.0
3456,1296823.0,180.0,100.0,581.0,309.0,100.0,607.0,331.0,30.0
3457,1296975.0,180.0,100.0,581.0,310.0,100.0,608.0,331.0,30.0
3458,1297128.0,180.0,100.0,582.0,310.0,100.0,607.0,331.0,30.0
3459,1297280.0,180.0,100.0,581.0,309.0,100.0,608.0,331.0,30.0
3452,1296213.0,180.0,100.0,581.0,309.0,100.0,607.0,332.0,30.0
3527,1315647.0,180.0,100.0,583.0,312.0,100.0,608.0,332.0,31.0
4263,1487849.0,180.0,101.0,573.0,312.0,101.0,597.0,338.0,39.0
4254,1486477.0,180.0,101.0,572.0,313.0,101.0,597.0,339.0,39.0
4258,1487087.0,180.0,101.0,573.0,312.0,101.0,597.0,338.0,39.0
4257,1486935.0,180.0,101.0,573.0,314.0,101.0,597.0,338.0,39.0
4256,1486782.0,180.0,101.0,573.0,312.0,101.0,597.0,339.0,39.0
4255,1486630.0,180.0,101.0,573.0,312.0,101.0,597.0,339.0,39.0
4253,1486325.0,180.0,101.0,572.0,312.0,101.0,597.0,339.0,39.0
4252,1486172.0,180.0,101.0,572.0,312.0,101.0,597.0,339.0,39.0
4251,1486020.0,180.0,101.0,577.0,312.0,101.0,597.0,339.0,39.0
4250,1485867.0,180.0,101.0,573.0,314.0,101.0,596.0,339.0,39.0
4249,1485715.0,180.0,101.0,578.0,314.0,101.0,595.0,339.0,39.0
4248,1485563.0,180.0,101.0,573.0,312.0,101.0,600.0,338.0,39.0
4247,1485410.0,180.0,101.0,582.0,310.0,101.0,626.0,327.0,39.0
4246,1485258.0,180.0,101.0,773.0,269.0,101.0,796.0,277.0,39.0
4245,1483105.0,180.0,101.0,794.0,267.0,101.0,836.0,271.0,39.0
2937,1173703.0,180.0,101.0,766.0,270.0,101.0,761.0,285.0,25.0
2936,1171551.0,180.0,101.0,794.0,270.0,101.0,844.0,267.0,25.0
4259,1487239.0,180.0,101.0,572.0,312.0,101.0,597.0,338.0,39.0
4260,1487392.0,180.0,101.0,573.0,312.0,101.0,597.0,338.0,39.0
4261,1487544.0,180.0,101.0,573.0,314.0,101.0,597.0,338.0,39.0
4262,1487697.0,180.0,101.0,573.0,312.0,101.0,597.0,338.0,39.0
2952,1175990.0,180.0,101.0,569.0,315.0,101.0,603.0,332.0,25.0
2951,1175838.0,180.0,101.0,569.0,315.0,101.0,604.0,332.0,25.0
2950,1175685.0,180.0,101.0,569.0,315.0,101.0,604.0,334.0,25.0
2949,1175533.0,180.0,101.0,569.0,315.0,101.0,604.0,332.0,25.0
2948,1175380.0,180.0,101.0,570.0,315.0,101.0,604.0,332.0,25.0
2947,1175228.0,180.0,101.0,570.0,317.0,101.0,604.0,335.0,25.0
2946,1175075.0,180.0,101.0,570.0,315.0,101.0,604.0,333.0,25.0
2920,1167112.0,180.0,101.0,576.0,312.0,101.0,603.0,335.0,24.0
2945,1174923.0,180.0,101.0,569.0,315.0,101.0,604.0,335.0,25.0
2943,1174618.0,180.0,101.0,570.0,316.0,101.0,604.0,335.0,25.0
2942,1174466.0,180.0,101.0,570.0,317.0,101.0,604.0,333.0,25.0
2941,1174313.0,180.0,101.0,578.0,317.0,101.0,605.0,335.0,25.0
2940,1174161.0,180.0,101.0,574.0,315.0,101.0,604.0,335.0,25.0
2939,1174008.0,180.0,101.0,570.0,315.0,101.0,603.0,335.0,25.0
2938,1173856.0,180.0,101.0,578.0,311.0,101.0,607.0,332.0,25.0
4264,1488002.0,180.0,101.0,573.0,312.0,101.0,597.0,338.0,39.0
2944,1174770.0,180.0,101.0,570.0,316.0,101.0,604.0,335.0,25.0
2953,1176142.0,180.0,101.0,570.0,315.0,101.0,604.0,335.0,25.0
2919,1166959.0,180.0,101.0,577.0,312.0,101.0,603.0,335.0,24.0
2917,1166654.0,180.0,101.0,576.0,312.0,101.0,603.0,336.0,24.0
4153,1463080.0,180.0,101.0,571.0,314.0,101.0,598.0,336.0,38.0
4152,1462928.0,180.0,101.0,571.0,314.0,101.0,598.0,336.0,38.0
4151,1462775.0,180.0,101.0,571.0,314.0,101.0,598.0,336.0,38.0
4150,1462623.0,180.0,101.0,571.0,314.0,101.0,598.0,336.0,38.0
4149,1462470.0,180.0,101.0,571.0,312.0,101.0,599.0,336.0,38.0
4148,1462318.0,180.0,101.0,571.0,314.0,101.0,598.0,336.0,38.0
4147,1462166.0,180.0,101.0,571.0,313.0,101.0,598.0,338.0,38.0
4146,1462013.0,180.0,101.0,574.0,314.0,101.0,598.0,338.0,38.0
4145,1461861.0,180.0,101.0,573.0,314.0,101.0,598.0,337.0,38.0
4144,1461708.0,180.0,101.0,576.0,314.0,101.0,603.0,338.0,38.0
4143,1461556.0,180.0,101.0,573.0,315.0,101.0,599.0,336.0,38.0
4142,1461403.0,180.0,101.0,646.0,295.0,101.0,652.0,321.0,38.0
4141,1461251.0,180.0,101.0,792.0,269.0,101.0,828.0,270.0,38.0
2902,1164368.0,180.0,101.0,744.0,270.0,101.0,741.0,291.0,24.0
2901,1164215.0,180.0,101.0,791.0,267.0,101.0,830.0,269.0,24.0
4154,1463233.0,180.0,101.0,571.0,314.0,101.0,598.0,336.0,38.0
4155,1463385.0,180.0,101.0,571.0,312.0,101.0,598.0,336.0,38.0
4156,1463538.0,180.0,101.0,571.0,312.0,101.0,598.0,336.0,38.0
4157,1463690.0,180.0,101.0,571.0,312.0,101.0,598.0,336.0,38.0
2916,1166502.0,180.0,101.0,576.0,312.0,101.0,602.0,336.0,24.0
2915,1166350.0,180.0,101.0,577.0,312.0,101.0,603.0,335.0,24.0
2914,1166197.0,180.0,101.0,577.0,312.0,101.0,603.0,335.0,24.0
2913,1166045.0,180.0,101.0,577.0,312.0,101.0,603.0,335.0,24.0
2912,1165892.0,180.0,101.0,577.0,314.0,101.0,602.0,334.0,24.0
