td,time,"flex sensor"
31.00, 1013931200.00, -0.55
31.00, 1013962688.00, -0.55
31.00, 1013994176.00, -0.55
31.00, 1014025856.00, -0.55
31.00, 1014057344.00, -0.55
31.00, 1014088832.00, -0.55
31.00, 1014120320.00, -0.55
31.00, 1014151808.00, -0.55
31.00, 1014183552.00, -0.55
31.00, 1014215040.00, -0.55
31.00, 1014246464.00, -0.55
31.00, 1014277952.00, -0.55
31.00, 1014309440.00, -0.55
31.00, 1014341184.00, -0.55
31.00, 1014372672.00, -0.55
31.00, 1014404160.00, -0.55
31.00, 1014435584.00, -0.55
31.00, 1014467072.00, -0.55
31.00, 1014498816.00, -0.55
31.00, 1014530304.00, -0.55
31.00, 1014561792.00, -0.55
31.00, 1014593280.00, -0.55
31.00, 1014624768.00, -0.55
31.00, 1014656448.00, -0.55
31.00, 1014687936.00, -0.55
31.00, 1014719424.00, -0.55
31.00, 1014750912.00, -0.55
31.00, 1014782400.00, -0.55
31.00, 1014814144.00, -0.55
31.00, 1014845632.00, -0.55
31.00, 1014877056.00, -0.55
31.00, 1014908544.00, -0.55
31.00, 1014940032.00, -0.55
31.00, 1014971776.00, -0.55
31.00, 1015003264.00, -0.55
31.00, 1015034752.00, -0.55
31.00, 1015066240.00, -0.55
31.00, 1015097728.00, -0.55
31.00, 1015129408.00, -0.55
31.00, 1015160896.00, -0.55
31.00, 1015192384.00, -0.55
31.00, 1015223872.00, -0.55
31.00, 1015255360.00, -0.55
31.00, 1015287040.00, -0.55
31.00, 1015318528.00, -0.55
31.00, 1015350016.00, -0.55
31.00, 1015381504.00, -0.55
31.00, 1015412992.00, -0.55
31.00, 1015444736.00, -0.55
31.00, 1015476224.00, -0.55
31.00, 1015507712.00, -0.55
31.00, 1015539200.00, -0.55
31.00, 1015570624.00, -0.55
31.00, 1015602368.00, -0.55
31.00, 1015633856.00, -0.55
31.00, 1015665344.00, -0.55
31.00, 1015696832.00, -0.55
31.00, 1015728320.00, -0.55
31.00, 1015760000.00, -0.55
31.00, 1015791488.00, -0.55
31.00, 1015822976.00, -0.55
31.00, 1015854464.00, -0.55
31.00, 1015885952.00, -0.55
31.00, 1015917632.00, -0.55
31.00, 1015949120.00, -0.55
31.00, 1015980608.00, -0.55
31.00, 1016012096.00, -0.55
31.00, 1016043584.00, -0.55
31.00, 1016075328.00, -0.55
31.00, 1016106816.00, -0.55
31.00, 1016138304.00, -0.55
31.00, 1016169792.00, -0.55
31.00, 1016201216.00, -0.55
31.00, 1016233024.00, -0.55
31.00, 1016264512.00, -0.55
31.00, 1016296000.00, -0.55
31.00, 1016327488.00, -0.55
31.00, 1016358912.00, -0.55
31.00, 1016390720.00, -0.55
31.00, 1016422144.00, -0.55
31.00, 1016453632.00, -0.55
31.00, 1016485120.00, -0.55
31.00, 1016516608.00, -0.55
31.00, 1016548352.00, -0.55
31.00, 1016579840.00, -0.55
31.00, 1016611328.00, -0.55
31.00, 1016642816.00, -0.55
31.00, 1016674304.00, -0.55
31.00, 1016706048.00, -0.55
31.00, 1016737536.00, -0.55
31.00, 1016769024.00, -0.55
31.00, 1016800448.00, -0.55
31.00, 1016831936.00, -0.55
31.00, 1016863680.00, -0.55
31.00, 1016895168.00, -0.55
31.00, 1016926656.00, -0.55
31.00, 1016958144.00, -0.55
31.00, 1016989632.00, -0.55
31.00, 1017021376.00, -0.55
31.00, 1017052864.00, -0.55
31.00, 1017084352.00, -0.55
31.00, 1017115840.00, -0.55
31.00, 1017147328.00, -0.55
31.00, 1017179072.00, -0.55
31.00, 1017210560.00, -0.55
31.00, 1017242048.00, -0.55
31.00, 1017273472.00, -0.55
31.00, 1017304960.00, -0.55
31.00, 1017336704.00, -0.55
31.00, 1017368192.00, -0.55
31.00, 1017399680.00, -0.55
31.00, 1017431168.00, -0.55
31.00, 1017462656.00, -0.55
31.00, 1017494400.00, -0.55
31.00, 1017525888.00, -0.55
31.00, 1017557376.00, -0.55
31.00, 1017588864.00, -0.55
31.00, 1017620352.00, -0.55
31.00, 1017652032.00, -0.55
31.00, 1017683520.00, -0.55
31.00, 1017715008.00, -0.55
31.00, 1017746496.00, -0.55
31.00, 1017777984.00, -0.55
31.00, 1017809728.00, -0.55
31.00, 1017841216.00, -0.55
31.00, 1017872704.00, -0.55
31.00, 1017904192.00, -0.55
31.00, 1017935680.00, -0.55
31.00, 1017967360.00, -0.55
31.00, 1017998848.00, -0.55
31.00, 1018030336.00, -0.55
31.00, 1018061824.00, -0.55
31.00, 1018093312.00, -0.55
31.00, 1018125056.00, -0.55
31.00, 1018156544.00, -0.55
31.00, 1018188032.00, -0.55
31.00, 1018219520.00, -0.55
31.00, 1018250944.00, -0.55
31.00, 1018282688.00, -0.55
31.00, 1018314176.00, -0.55
31.00, 1018345664.00, -0.55
31.00, 1018377152.00, -0.55
31.00, 1018408640.00, -0.55
31.00, 1018440384.00, -0.55
31.00, 1018471872.00, -0.55
31.00, 1018503360.00, -0.55
31.00, 1018534848.00, -0.55
31.00, 1018566336.00, -0.55
31.00, 1018598080.00, -0.55
31.00, 1018629568.00, -0.55
31.00, 1018660992.00, -0.55
31.00, 1018692480.00, -0.55
31.00, 1018723968.00, -0.55
31.00, 1018755712.00, -0.55
31.00, 1018787200.00, -0.55
31.00, 1018818688.00, -0.55
31.00, 1018850176.00, -0.55
31.00, 1018881664.00, -0.55
31.00, 1018913408.00, -0.55
31.00, 1018944896.00, -0.55
31.00, 1018976384.00, -0.55
31.00, 1019007872.00, -0.55
31.00, 1019039360.00, -0.55
31.00, 1019071104.00, -0.55
31.00, 1019102592.00, -0.55
31.00, 1019134080.00, -0.55
31.00, 1019165568.00, -0.55
31.00, 1019196992.00, -0.55
31.00, 1019228800.00, -0.55
31.00, 1019260288.00, -0.55
31.00, 1019291776.00, -0.55
31.00, 1019323200.00, -0.55
31.00, 1019354688.00, -0.55
31.00, 1019386496.00, -0.55
31.00, 1019417984.00, -0.55
31.00, 1019449472.00, -0.55
31.00, 1019480896.00, -0.55
31.00, 1019512384.00, -0.55
31.00, 1019544128.00, -0.55
31.00, 1019575616.00, -0.55
31.00, 1019607104.00, -0.55
31.00, 1019638592.00, -0.55
31.00, 1019670080.00, -0.55
31.00, 1019701824.00, -0.55
31.00, 1019733312.00, -0.55
31.00, 1019764800.00, -0.55
31.00, 1019796288.00, -0.55
31.00, 1019827776.00, -0.55
31.00, 1019859520.00, -0.55
31.00, 1019890944.00, -0.55
31.00, 1019922432.00, -0.55
31.00, 1019953920.00, -0.55
31.00, 1019985408.00, -0.55
31.00, 1020017152.00, -0.55
31.00, 1020048640.00, -0.55
31.00, 1020080128.00, -0.55
31.00, 1020111616.00, -0.55
31.00, 1020143104.00, -0.55
31.00, 1020174784.00, -0.55
31.00, 1020206272.00, -0.55
31.00, 1020237760.00, -0.55
31.00, 1020269248.00, -0.55
31.00, 1020300736.00, -0.55
31.00, 1020332480.00, -0.55
31.00, 1020363968.00, -0.55
31.00, 1020395456.00, -0.55
31.00, 1020426944.00, -0.55
31.00, 1020458432.00, -0.55
31.00, 1020490176.00, -0.55
31.00, 1020521664.00, -0.55
31.00, 1020553152.00, -0.55
31.00, 1020584640.00, -0.55
31.00, 1020616128.00, -0.55
31.00, 1020647872.00, -0.55
31.00, 1020679360.00, -0.55
31.00, 1020710848.00, -0.55
31.00, 1020742336.00, -0.55
31.00, 1020773824.00, -0.55
31.00, 1020805568.00, -0.55
31.00, 1020837056.00, -0.55
31.00, 1020868544.00, -0.55
31.00, 1020899968.00, -0.55
31.00, 1020931456.00, -0.55
31.00, 1020963200.00, -0.55
31.00, 1020994688.00, -0.55
31.00, 1021026176.00, -0.55
31.00, 1021057664.00, -0.55
31.00, 1021089152.00, -0.55
31.00, 1021120896.00, -0.55
31.00, 1021152384.00, -0.55
31.00, 1021183872.00, -0.55
31.00, 1021215360.00, -0.55
31.00, 1021246848.00, -0.55
31.00, 1021278592.00, -0.55
31.00, 1021310080.00, -0.55
31.00, 1021341568.00, -0.55
31.00, 1021373056.00, -0.55
31.00, 1021404480.00, -0.55
31.00, 1021436224.00, -0.55
31.00, 1021467712.00, -0.55
31.00, 1021499200.00, -0.55
31.00, 1021530688.00, -0.55
31.00, 1021562176.00, -0.55
31.00, 1021593920.00, -0.55
31.00, 1021625344.00, -0.55
31.00, 1021656832.00, -0.55
31.00, 1021688320.00, -0.55
31.00, 1021719808.00, -0.55
31.00, 1021751552.00, -0.55
31.00, 1021783040.00, -0.55
31.00, 1021814464.00, -0.55
31.00, 1021845952.00, -0.55
31.00, 1021877440.00, -0.55
31.00, 1021909184.00, -0.55
31.00, 1021940672.00, -0.55
31.00, 1021972160.00, -0.55
31.00, 1022003584.00, -0.55
31.00, 1022035072.00, -0.55
31.00, 1022066816.00, -0.55
31.00, 1022098304.00, -0.55
31.00, 1022129792.00, -0.55
31.00, 1022161280.00, -0.55
31.00, 1022192768.00, -0.55
31.00, 1022224448.00, -0.55
31.00, 1022255936.00, -0.55
31.00, 1022287424.00, -0.55
31.00, 1022318912.00, -0.55
31.00, 1022350400.00, -0.55
31.00, 1022382080.00, -0.55
31.00, 1022413568.00, -0.55
31.00, 1022445056.00, -0.55
31.00, 1022476544.00, -0.55
31.00, 1022508032.00, -0.55
31.00, 1022539712.00, -0.55
31.00, 1022571200.00, -0.55
31.00, 1022602688.00, -0.55
31.00, 1022634176.00, -0.55
31.00, 1022665664.00, -0.55
31.00, 1022697408.00, -0.55
31.00, 1022728896.00, -0.55
31.00, 1022760320.00, -0.55
31.00, 1022791808.00, -0.55
31.00, 1022823296.00, -0.55
31.00, 1022855040.00, -0.55
31.00, 1022886528.00, -0.55
31.00, 1022918016.00, -0.55
31.00, 1022949504.00, -0.55
31.00, 1022980928.00, -0.55
31.00, 1023012672.00, -0.55
31.00, 1023044160.00, -0.55
31.00, 1023075648.00, -0.55
31.00, 1023107136.00, -0.55
31.00, 1023138624.00, -0.55
31.00, 1023170240.00, -0.55
31.00, 1023201728.00, -0.55
31.00, 1023233216.00, -0.55
31.00, 1023264704.00, -0.55
31.00, 1023296192.00, -0.55
31.00, 1023327936.00, -0.55
31.00, 1023359424.00, -0.55
31.00, 1023390912.00, -0.55
31.00, 1023422400.00, -0.55
31.00, 1023453888.00, -0.55
31.00, 1023485632.00, -0.55
31.00, 1023517056.00, -0.55
31.00, 1023548544.00, -0.55
31.00, 1023580032.00, -0.55
31.00, 1023611520.00, -0.55
31.00, 1023643264.00, -0.55
31.00, 1023674752.00, -0.55
31.00, 1023706240.00, -0.55
31.00, 1023737728.00, -0.55
31.00, 1023769216.00, -0.55
31.00, 1023800960.00, -0.55
31.00, 1023832448.00, -0.55
31.00, 1023863872.00, -0.55
31.00, 1023895360.00, -0.55
31.00, 1023926848.00, -0.55
31.00, 1023958592.00, -0.55
31.00, 1023990080.00, -0.55
31.00, 1024021568.00, -0.55
31.00, 1024052992.00, -0.55
31.00, 1024084480.00, -0.55
31.00, 1024116224.00, -0.55
31.00, 1024147712.00, -0.55
31.00, 1024179200.00, -0.55
31.00, 1024210688.00, -0.55
31.00, 1024242176.00, -0.55
31.00, 1024273856.00, -0.55
31.00, 1024305344.00, -0.55
31.00, 1024336832.00, -0.55
31.00, 1024368320.00, -0.55
31.00, 1024399808.00, -0.55
31.00, 1024431552.00, -0.55
31.00, 1024463040.00, -0.55
31.00, 1024494528.00, -0.55
31.00, 1024525952.00, -0.55
31.00, 1024557440.00, -0.55
31.00, 1024589184.00, -0.55
31.00, 1024620672.00, -0.55
31.00, 1024652160.00, -0.55
31.00, 1024683648.00, -0.55
31.00, 1024715136.00, -0.55
31.00, 1024746816.00, -0.55
31.00, 1024778304.00, -0.55
31.00, 1024809792.00, -0.55
31.00, 1024841216.00, -0.55
31.00, 1024872704.00, -0.55
31.00, 1024904512.00, -0.55
31.00, 1024935936.00, -0.55
31.00, 1024967424.00, -0.55
31.00, 1024998912.00, -0.55
31.00, 1025030400.00, -0.55
31.00, 1025062144.00, -0.55
31.00, 1025093632.00, -0.55
31.00, 1025125120.00, -0.55
31.00, 1025156608.00, -0.55
31.00, 1025188096.00, -0.55
31.00, 1025219776.00, -0.55
31.00, 1025251264.00, -0.55
31.00, 1025282752.00, -0.55
31.00, 1025314240.00, -0.55
31.00, 1025345728.00, -0.55
31.00, 1025377472.00, -0.55
31.00, 1025408960.00, -0.55
31.00, 1025440384.00, -0.55
31.00, 1025471872.00, -0.55
31.00, 1025503360.00, -0.55
31.00, 1025535104.00, -0.55
31.00, 1025566592.00, -0.55
31.00, 1025598080.00, -0.55
31.00, 1025629568.00, -0.55
31.00, 1025661056.00, -0.55
31.00, 1025692800.00, -0.55
31.00, 1025724288.00, -0.55
31.00, 1025755712.00, -0.55
31.00, 1025787200.00, -0.55
31.00, 1025818688.00, -0.55
31.00, 1025850432.00, -0.55
31.00, 1025881920.00, -0.55
31.00, 1025913408.00, -0.55
31.00, 1025944896.00, -0.55
31.00, 1025976384.00, -0.55
31.00, 1026008128.00, -0.55
31.00, 1026039616.00, -0.55
31.00, 1026071104.00, -0.55
31.00, 1026102528.00, -0.55
31.00, 1026134016.00, -0.55
31.00, 1026165760.00, -0.55
31.00, 1026197248.00, -0.55
31.00, 1026228736.00, -0.55
31.00, 1026260224.00, -0.55
31.00, 1026291712.00, -0.55
31.00, 1026323456.00, -0.55
31.00, 1026354944.00, -0.55
31.00, 1026386432.00, -0.55
31.00, 1026417920.00, -0.55
31.00, 1026449408.00, -0.55
31.00, 1026481152.00, -0.55
31.00, 1026512576.00, -0.55
31.00, 1026544064.00, -0.55
31.00, 1026575552.00, -0.55
31.00, 1026607040.00, -0.55
31.00, 1026638784.00, -0.55
31.00, 1026670272.00, -0.55
31.00, 1026701760.00, -0.55
31.00, 1026733248.00, -0.55
31.00, 1026764736.00, -0.55
31.00, 1026796416.00, -0.55
31.00, 1026827904.00, -0.55
31.00, 1026859392.00, -0.55
31.00, 1026890880.00, -0.55
31.00, 1026922368.00, -0.55
31.00, 1026954112.00, -0.55
31.00, 1026985536.00, -0.55
31.00, 1027017024.00, -0.55
31.00, 1027048512.00, -0.55
31.00, 1027080000.00, -0.55
31.00, 1027111744.00, -0.55
31.00, 1027143232.00, -0.55
31.00, 1027174720.00, -0.55
31.00, 1027206208.00, -0.55
31.00, 1027237696.00, -0.55
31.00, 1027269376.00, -0.55
31.00, 1027300864.00, -0.55
31.00, 1027332352.00, -0.55
31.00, 1027363840.00, -0.55
31.00, 1027395328.00, -0.55
31.00, 1027427072.00, -0.55
31.00, 1027458560.00, -0.55
31.00, 1027490048.00, -0.55
31.00, 1027521536.00, -0.55
31.00, 1027552960.00, -0.55
31.00, 1027584704.00, -0.55
31.00, 1027616192.00, -0.55
31.00, 1027647680.00, -0.55
31.00, 1027679168.00, -0.55
31.00, 1027710656.00, -0.55
31.00, 1027742336.00, -0.55
31.00, 1027773824.00, -0.55
31.00, 1027805312.00, -0.55
31.00, 1027836800.00, -0.55
31.00, 1027868288.00, -0.55
31.00, 1027899968.00, -0.55
31.00, 1027931456.00, -0.55
31.00, 1027962944.00, -0.55
31.00, 1027994432.00, -0.55
31.00, 1028025920.00, -0.55
31.00, 1028057664.00, -0.55
31.00, 1028089152.00, -0.55
31.00, 1028120640.00, -0.55
31.00, 1028152128.00, -0.55
31.00, 1028183616.00, -0.55
31.00, 1028215296.00, -0.55
31.00, 1028246784.00, -0.55
31.00, 1028278272.00, -0.55
31.00, 1028309760.00, -0.55
31.00, 1028341248.00, -0.55
31.00, 1028372992.00, -0.55
31.00, 1028404480.00, -0.55
31.00, 1028435968.00, -0.55
31.00, 1028467456.00, -0.55
31.00, 1028498944.00, -0.55
31.00, 1028530688.00, -0.55
31.00, 1028562176.00, -0.55
31.00, 1028593664.00, -0.55
31.00, 1028625152.00, -0.55
31.00, 1028656576.00, -0.55
31.00, 1028688384.00, -0.55
31.00, 1028719808.00, -0.55
31.00, 1028751296.00, -0.55
31.00, 1028782784.00, -0.55
31.00, 1028814272.00, -0.55
31.00, 1028846016.00, -0.55
31.00, 1028877504.00, -0.55
31.00, 1028908992.00, -0.55
31.00, 1028940480.00, -0.55
31.00, 1028971968.00, -0.55
31.00, 1029003712.00, -0.55
31.00, 1029035200.00, -0.55
31.00, 1029066688.00, -0.55
31.00, 1029098176.00, -0.55
31.00, 1029129664.00, -0.55
31.00, 1029161408.00, -0.55
31.00, 1029192896.00, -0.55
31.00, 1029224384.00, -0.55
31.00, 1029255872.00, -0.55
31.00, 1029287296.00, -0.55
31.00, 1029319040.00, -0.55
31.00, 1029350528.00, -0.55
31.00, 1029382016.00, -0.55
31.00, 1029413504.00, -0.55
31.00, 1029444992.00, -0.55
31.00, 1029476736.00, -0.55
31.00, 1029508224.00, -0.55
31.00, 1029539648.00, -0.55
31.00, 1029571136.00, -0.55
31.00, 1029602624.00, -0.55
31.00, 1029634368.00, -0.55
31.00, 1029665856.00, -0.55
31.00, 1029697344.00, -0.55
31.00, 1029728832.00, -0.55
31.00, 1029760256.00, -0.55
31.00, 1029792000.00, -0.55
31.00, 1029823488.00, -0.55
31.00, 1029854976.00, -0.55
31.00, 1029886400.00, -0.55
31.00, 1029917888.00, -0.55
31.00, 1029949632.00, -0.55
31.00, 1029981120.00, -0.55
31.00, 1030012608.00, -0.55
31.00, 1030044096.00, -0.55
31.00, 1030075584.00, -0.55
31.00, 1030107328.00, -0.55
31.00, 1030138752.00, -0.55
31.00, 1030170240.00, -0.55
31.00, 1030201728.00, -0.55
31.00, 1030233216.00, -0.55
31.00, 1030264960.00, -0.55
31.00, 1030296448.00, -0.55
31.00, 1030327936.00, -0.55
31.00, 1030359360.00, -0.55
31.00, 1030390848.00, -0.55
31.00, 1030422592.00, -0.55
31.00, 1030454080.00, -0.55
31.00, 1030485568.00, -0.55
31.00, 1030516992.00, -0.55
31.00, 1030548480.00, -0.55
31.00, 1030580224.00, -0.55
31.00, 1030611712.00, -0.55
31.00, 1030643200.00, -0.55
31.00, 1030674688.00, -0.55
31.00, 1030706176.00, -0.55
31.00, 1030737856.00, -0.55
31.00, 1030769344.00, -0.55
31.00, 1030800832.00, -0.55
31.00, 1030832320.00, -0.55
31.00, 1030863808.00, -0.55
31.00, 1030895552.00, -0.55
31.00, 1030927040.00, -0.55
31.00, 1030958464.00, -0.55
31.00, 1030989952.00, -0.55
31.00, 1031021440.00, -0.55
31.00, 1031053184.00, -0.55
31.00, 1031084672.00, -0.55
31.00, 1031116096.00, -0.55
31.00, 1031147584.00, -0.55
31.00, 1031179072.00, -0.55
31.00, 1031210816.00, -0.55
31.00, 1031242304.00, -0.55
31.00, 1031273792.00, -0.55
31.00, 1031305280.00, -0.55
31.00, 1031336768.00, -0.55
31.00, 1031368512.00, -0.55
31.00, 1031400000.00, -0.55
31.00, 1031431488.00, -0.55
31.00, 1031462976.00, -0.55
31.00, 1031494400.00, -0.55
31.00, 1031526144.00, -0.55
31.00, 1031557632.00, -0.55
31.00, 1031589056.00, -0.55
31.00, 1031620544.00, -0.55
31.00, 1031652032.00, -0.55
31.00, 1031683776.00, -0.55
31.00, 1031715264.00, -0.55
31.00, 1031746752.00, -0.55
31.00, 1031778240.00, -0.55
31.00, 1031809728.00, -0.55
31.00, 1031841472.00, -0.55
31.00, 1031872960.00, -0.55
31.00, 1031904448.00, -0.55
31.00, 1031935872.00, -0.55
31.00, 1031967360.00, -0.55
31.00, 1031999104.00, -0.55
31.00, 1032030592.00, -0.55
31.00, 1032062080.00, -0.55
31.00, 1032093568.00, -0.55
31.00, 1032125056.00, -0.55
31.00, 1032156800.00, -0.55
31.00, 1032188224.00, -0.55
31.00, 1032219712.00, -0.55
31.00, 1032251200.00, -0.55
31.00, 1032282688.00, -0.55
31.00, 1032314432.00, -0.55
31.00, 1032345920.00, -0.55
31.00, 1032377408.00, -0.55
31.00, 1032408832.00, -0.55
31.00, 1032440320.00, -0.55
31.00, 1032472064.00, -0.55
31.00, 1032503552.00, -0.55
31.00, 1032535040.00, -0.55
31.00, 1032566528.00, -0.55
31.00, 1032597952.00, -0.55
31.00, 1032629696.00, -0.55
31.00, 1032661184.00, -0.55
31.00, 1032692672.00, -0.55
31.00, 1032724160.00, -0.55
31.00, 1032755648.00, -0.55
31.00, 1032787328.00, -0.55
31.00, 1032818816.00, -0.55
31.00, 1032850304.00, -0.55
31.00, 1032881792.00, -0.55
31.00, 1032913280.00, -0.55
31.00, 1032945024.00, -0.55
31.00, 1032976448.00, -0.55
31.00, 1033007936.00, -0.55
31.00, 1033039424.00, -0.55
31.00, 1033070912.00, -0.55
31.00, 1033102656.00, -0.55
31.00, 1033134144.00, -0.55
31.00, 1033165632.00, -0.55
31.00, 1033197120.00, -0.55
31.00, 1033228544.00, -0.55
31.00, 1033260288.00, -0.55
31.00, 1033291776.00, -0.55
31.00, 1033323264.00, -0.55
31.00, 1033354752.00, -0.55
31.00, 1033386240.00, -0.55
31.00, 1033417984.00, -0.55
31.00, 1033449408.00, -0.55
31.00, 1033480896.00, -0.55
31.00, 1033512384.00, -0.55
31.00, 1033543872.00, -0.55
31.00, 1033575616.00, -0.55
31.00, 1033607040.00, -0.55
31.00, 1033638528.00, -0.55
31.00, 1033670016.00, -0.55
31.00, 1033701504.00, -0.55
31.00, 1033733248.00, -0.55
31.00, 1033764672.00, -0.55
31.00, 1033796160.00, -0.55
31.00, 1033827648.00, -0.55
31.00, 1033859136.00, -0.55
31.00, 1033890880.00, -0.55
31.00, 1033922368.00, -0.55
31.00, 1033953856.00, -0.55
31.00, 1033985344.00, -0.55
31.00, 1034016832.00, -0.55
31.00, 1034048512.00, -0.55
31.00, 1034080000.00, -0.55
31.00, 1034111488.00, -0.55
31.00, 1034142976.00, -0.55
31.00, 1034174464.00, -0.55
31.00, 1034206208.00, -0.55
31.00, 1034237696.00, -0.55
31.00, 1034269184.00, -0.55
31.00, 1034300608.00, -0.55
31.00, 1034332096.00, -0.55
31.00, 1034363840.00, -0.55
31.00, 1034395328.00, -0.55
31.00, 1034426816.00, -0.55
31.00, 1034458240.00, -0.55
31.00, 1034489728.00, -0.55
31.00, 1034521472.00, -0.55
31.00, 1034552960.00, -0.55
31.00, 1034584384.00, -0.55
31.00, 1034615872.00, -0.55
31.00, 1034647360.00, -0.55
31.00, 1034679104.00, -0.55
31.00, 1034710592.00, -0.55
31.00, 1034742080.00, -0.55
31.00, 1034773568.00, -0.55
31.00, 1034805056.00, -0.55
31.00, 1034836736.00, -0.55
31.00, 1034868224.00, -0.55
31.00, 1034899712.00, -0.55
31.00, 1034931200.00, -0.55
31.00, 1034962688.00, -0.55
31.00, 1034994368.00, -0.55
31.00, 1035025856.00, -0.55
31.00, 1035057344.00, -0.55
31.00, 1035088832.00, -0.55
31.00, 1035120320.00, -0.55
31.00, 1035152064.00, -0.55
31.00, 1035183488.00, -0.55
31.00, 1035214976.00, -0.55
31.00, 1035246464.00, -0.55
31.00, 1035277952.00, -0.55
31.00, 1035309632.00, -0.55
31.00, 1035341120.00, -0.55
31.00, 1035372608.00, -0.55
31.00, 1035404096.00, -0.55
31.00, 1035435584.00, -0.55
31.00, 1035467328.00, -0.55
31.00, 1035498816.00, -0.55
31.00, 1035530240.00, -0.55
31.00, 1035561728.00, -0.55
31.00, 1035593216.00, -0.55
31.00, 1035624960.00, -0.55
31.00, 1035656448.00, -0.55
31.00, 1035687872.00, -0.55
31.00, 1035719360.00, -0.55
31.00, 1035750848.00, -0.55
31.00, 1035782592.00, -0.55
31.00, 1035814080.00, -0.55
31.00, 1035845568.00, -0.55
31.00, 1035877056.00, -0.55
31.00, 1035908480.00, -0.55
31.00, 1035940224.00, -0.55
31.00, 1035971712.00, -0.55
31.00, 1036003136.00, -0.55
31.00, 1036034624.00, -0.55
31.00, 1036066112.00, -0.55
31.00, 1036097856.00, -0.55
31.00, 1036129344.00, -0.55
31.00, 1036160832.00, -0.55
31.00, 1036192320.00, -0.55
31.00, 1036223808.00, -0.55
31.00, 1036255488.00, -0.55
31.00, 1036286976.00, -0.55
31.00, 1036318464.00, -0.55
31.00, 1036349952.00, -0.55
31.00, 1036381440.00, -0.55
31.00, 1036413184.00, -0.55
31.00, 1036444608.00, -0.55
31.00, 1036476160.00, -0.55
31.00, 1036507584.00, -0.55
31.00, 1036539072.00, -0.55
31.00, 1036570816.00, -0.55
31.00, 1036602304.00, -0.55
31.00, 1036633792.00, -0.55
31.00, 1036665280.00, -0.55
31.00, 1036696768.00, -0.55
31.00, 1036728448.00, -0.55
31.00, 1036759936.00, -0.55
31.00, 1036791424.00, -0.55
31.00, 1036822912.00, -0.55
31.00, 1036854400.00, -0.55
31.00, 1036886144.00, -0.55
31.00, 1036917632.00, -0.55
31.00, 1036949056.00, -0.55
31.00, 1036980544.00, -0.55
31.00, 1037012032.00, -0.55
31.00, 1037043776.00, -0.55
31.00, 1037075264.00, -0.55
31.00, 1037106752.00, -0.55
31.00, 1037138176.00, -0.55
31.00, 1037169664.00, -0.55
31.00, 1037201408.00, -0.55
31.00, 1037232896.00, -0.55
31.00, 1037264320.00, -0.55
31.00, 1037295808.00, -0.55
31.00, 1037327296.00, -0.55
31.00, 1037359040.00, -0.55
31.00, 1037390528.00, -0.55
31.00, 1037422016.00, -0.55
31.00, 1037453504.00, -0.55
31.00, 1037484992.00, -0.55
31.00, 1037516672.00, -0.55
31.00, 1037548160.00, -0.55
31.00, 1037579648.00, -0.55
31.00, 1037611136.00, -0.55
31.00, 1037642624.00, -0.55
31.00, 1037674304.00, -0.55
31.00, 1037705792.00, -0.55
31.00, 1037737280.00, -0.55
31.00, 1037768768.00, -0.55
31.00, 1037800256.00, -0.55
31.00, 1037831936.00, -0.55
31.00, 1037863424.00, -0.55
31.00, 1037894912.00, -0.55
31.00, 1037926400.00, -0.55
31.00, 1037957888.00, -0.55
31.00, 1037989568.00, -0.55
31.00, 1038021056.00, -0.55
31.00, 1038052544.00, -0.55
31.00, 1038084032.00, -0.55
31.00, 1038115520.00, -0.55
31.00, 1038147264.00, -0.55
31.00, 1038178752.00, -0.55
31.00, 1038210176.00, -0.55
31.00, 1038241664.00, -0.55
31.00, 1038273152.00, -0.55
31.00, 1038304896.00, -0.55
31.00, 1038336384.00, -0.55
31.00, 1038367872.00, -0.55
